url
https://u.gg/lol/champions/aatrox/build
https://u.gg/lol/champions/ahri/build
https://u.gg/lol/champions/akali/build
https://u.gg/lol/champions/akshan/build
https://u.gg/lol/champions/alistar/build
https://u.gg/lol/champions/ambessa/build
https://u.gg/lol/champions/amumu/build
https://u.gg/lol/champions/anivia/build
https://u.gg/lol/champions/annie/build
https://u.gg/lol/champions/aphelios/build
https://u.gg/lol/champions/ashe/build
https://u.gg/lol/champions/aurelionsol/build
https://u.gg/lol/champions/aurora/build
https://u.gg/lol/champions/azir/build
https://u.gg/lol/champions/bard/build
https://u.gg/lol/champions/belveth/build
https://u.gg/lol/champions/blitzcrank/build
https://u.gg/lol/champions/brand/build
https://u.gg/lol/champions/braum/build
https://u.gg/lol/champions/briar/build
https://u.gg/lol/champions/caitlyn/build
https://u.gg/lol/champions/camille/build
https://u.gg/lol/champions/cassiopeia/build
https://u.gg/lol/champions/chogath/build
https://u.gg/lol/champions/corki/build
https://u.gg/lol/champions/darius/build
https://u.gg/lol/champions/diana/build
https://u.gg/lol/champions/draven/build
https://u.gg/lol/champions/drmundo/build
https://u.gg/lol/champions/ekko/build
https://u.gg/lol/champions/elise/build
https://u.gg/lol/champions/evelynn/build
https://u.gg/lol/champions/ezreal/build
https://u.gg/lol/champions/fiddlesticks/build
https://u.gg/lol/champions/fiora/build
https://u.gg/lol/champions/fizz/build
https://u.gg/lol/champions/galio/build
https://u.gg/lol/champions/gangplank/build
https://u.gg/lol/champions/garen/build
https://u.gg/lol/champions/gnar/build
https://u.gg/lol/champions/gragas/build
https://u.gg/lol/champions/graves/build
https://u.gg/lol/champions/gwen/build
https://u.gg/lol/champions/hecarim/build
https://u.gg/lol/champions/heimerdinger/build
https://u.gg/lol/champions/hwei/build
https://u.gg/lol/champions/illaoi/build
https://u.gg/lol/champions/irelia/build
https://u.gg/lol/champions/ivern/build
https://u.gg/lol/champions/janna/build
https://u.gg/lol/champions/jarvaniv/build
https://u.gg/lol/champions/jax/build
https://u.gg/lol/champions/jayce/build
https://u.gg/lol/champions/jhin/build
https://u.gg/lol/champions/jinx/build
https://u.gg/lol/champions/kaisa/build
https://u.gg/lol/champions/kalista/build
https://u.gg/lol/champions/karma/build
https://u.gg/lol/champions/karthus/build
https://u.gg/lol/champions/kassadin/build
https://u.gg/lol/champions/katarina/build
https://u.gg/lol/champions/kayle/build
https://u.gg/lol/champions/kayn/build
https://u.gg/lol/champions/kennen/build
https://u.gg/lol/champions/khazix/build
https://u.gg/lol/champions/kindred/build
https://u.gg/lol/champions/kled/build
https://u.gg/lol/champions/kogmaw/build
https://u.gg/lol/champions/ksante/build
https://u.gg/lol/champions/leblanc/build
https://u.gg/lol/champions/leesin/build
https://u.gg/lol/champions/leona/build
https://u.gg/lol/champions/lillia/build
https://u.gg/lol/champions/lissandra/build
https://u.gg/lol/champions/lucian/build
https://u.gg/lol/champions/lulu/build
https://u.gg/lol/champions/lux/build
https://u.gg/lol/champions/malphite/build
https://u.gg/lol/champions/malzahar/build
https://u.gg/lol/champions/maokai/build
https://u.gg/lol/champions/masteryi/build
https://u.gg/lol/champions/mel/build
https://u.gg/lol/champions/milio/build
https://u.gg/lol/champions/missfortune/build
https://u.gg/lol/champions/mordekaiser/build
https://u.gg/lol/champions/morgana/build
https://u.gg/lol/champions/naafiri/build
https://u.gg/lol/champions/nami/build
https://u.gg/lol/champions/nasus/build
https://u.gg/lol/champions/nautilus/build
https://u.gg/lol/champions/neeko/build
https://u.gg/lol/champions/nidalee/build
https://u.gg/lol/champions/nilah/build
https://u.gg/lol/champions/nocturne/build
https://u.gg/lol/champions/nunu/build
https://u.gg/lol/champions/olaf/build
https://u.gg/lol/champions/orianna/build
https://u.gg/lol/champions/ornn/build
https://u.gg/lol/champions/pantheon/build
https://u.gg/lol/champions/poppy/build
https://u.gg/lol/champions/pyke/build
https://u.gg/lol/champions/qiyana/build
https://u.gg/lol/champions/quinn/build
https://u.gg/lol/champions/rakan/build
https://u.gg/lol/champions/rammus/build
https://u.gg/lol/champions/reksai/build
https://u.gg/lol/champions/rell/build
https://u.gg/lol/champions/renata/build
https://u.gg/lol/champions/renekton/build
https://u.gg/lol/champions/rengar/build
https://u.gg/lol/champions/riven/build
https://u.gg/lol/champions/rumble/build
https://u.gg/lol/champions/ryze/build
https://u.gg/lol/champions/samira/build
https://u.gg/lol/champions/sejuani/build
https://u.gg/lol/champions/senna/build
https://u.gg/lol/champions/seraphine/build
https://u.gg/lol/champions/sett/build
https://u.gg/lol/champions/shaco/build
https://u.gg/lol/champions/shen/build
https://u.gg/lol/champions/shyvana/build
https://u.gg/lol/champions/singed/build
https://u.gg/lol/champions/sion/build
https://u.gg/lol/champions/sivir/build
https://u.gg/lol/champions/skarner/build
https://u.gg/lol/champions/smolder/build
https://u.gg/lol/champions/sona/build
https://u.gg/lol/champions/soraka/build
https://u.gg/lol/champions/swain/build
https://u.gg/lol/champions/sylas/build
https://u.gg/lol/champions/syndra/build
https://u.gg/lol/champions/tahmkench/build
https://u.gg/lol/champions/taliyah/build
https://u.gg/lol/champions/talon/build
https://u.gg/lol/champions/taric/build
https://u.gg/lol/champions/teemo/build
https://u.gg/lol/champions/thresh/build
https://u.gg/lol/champions/tristana/build
https://u.gg/lol/champions/trundle/build
https://u.gg/lol/champions/tryndamere/build
https://u.gg/lol/champions/twistedfate/build
https://u.gg/lol/champions/twitch/build
https://u.gg/lol/champions/udyr/build
https://u.gg/lol/champions/urgot/build
https://u.gg/lol/champions/varus/build
https://u.gg/lol/champions/vayne/build
https://u.gg/lol/champions/veigar/build
https://u.gg/lol/champions/velkoz/build
https://u.gg/lol/champions/vex/build
https://u.gg/lol/champions/vi/build
https://u.gg/lol/champions/viego/build
https://u.gg/lol/champions/viktor/build
https://u.gg/lol/champions/vladimir/build
https://u.gg/lol/champions/volibear/build
https://u.gg/lol/champions/warwick/build
https://u.gg/lol/champions/wukong/build
https://u.gg/lol/champions/xayah/build
https://u.gg/lol/champions/xerath/build
https://u.gg/lol/champions/xinzhao/build
https://u.gg/lol/champions/yasuo/build
https://u.gg/lol/champions/yone/build
https://u.gg/lol/champions/yorick/build
https://u.gg/lol/champions/yunara/build
https://u.gg/lol/champions/yuumi/build
https://u.gg/lol/champions/zac/build
https://u.gg/lol/champions/zed/build
https://u.gg/lol/champions/zeri/build
https://u.gg/lol/champions/ziggs/build
https://u.gg/lol/champions/zilean/build
https://u.gg/lol/champions/zoe/build
https://u.gg/lol/champions/zyra/build
